,Sentence,encoded_label
399,프로젝트의 진도가 잘 나가지 않아서 일하고 싶은 마음이 사라져 무기력한 날이 점점 늘어나고 있어.	,3
400,"네, 요샌 그게 유행이에요.",4
401,너무 방을 지저분하게 써. 청소도 안하고.,1
402,저 안오면 좋죠! 형님 저 싫어하시잖아요!,4
403,생활비가 2만 원 밖에 없어!,3
404,이번에 확진자가 나온 강남역이야 정말 무서워.,2
405,회사에서 갑자기 나에게 상의도 없이 다른 부서로 발령을 냈어. 너무나 당황스러워.,2
406,그래 울 엄마가 아빠한테 맞아도 내 누이가 그들 남편한테 맞아도 내 딸이 사위한테 맞아도 당연하다는거지?,1
407,손에 들고 계세요.,4
408,노조 설립을 허가해 주지 않는 회사의 결정에 실망했어.,3
409,아뇨. 원랜 되게 좋아하는데.. 오늘은 컨디션이 좀..,4
410,무릎 수술을 하고 어제 퇴원했어. 오늘 아내가 특별한 식단을 차려줄 줄 알았는데 평소와 똑같아서 조금 실망했어.,3
411,남자야 넥타이 하나만 제대로해도 달라 보이잖아요.,4
412,방향제 처리하는 게 정답인가?,6
413,이제 두 달 됐어. 근데 아직까지 마음이 슬프고 정신을 못차리겠다.,3
414,맞아. 밖에 나가서 햇빛을 못 보니 몸이 지치고 마음은 더 힘들고.,3
415,"그리고 이건... 저를 용서해 주셨던,, 그 할머니께 좀 전해주시겠어요? 밥풀 모아서 만들었어요. 지저분한 거 아니예요. 손 깨끗이 씻고 했어요. ",5
416,혹시 원한 산 일 있어요?,4
417,꾹 참고 물드세요 물,4
418,징역 5년만 때려도 다 살기 전에 죽을듯,4
419,학교에서 가해자들과 나를 다른 반으로 해주었어.,5
420,첫댓글 소리없는 아우성 쩔었다.,0
421,작년부터 시작한 사업이 잘 풀리지 않아서 스트레스받아.,1
422,말이됨? 무패로 2등 하겠네 ㅋㅋㅋㅋ,0
423,시력이 안 좋아서 눈 수술을 하고 난 뒤 돋보기 안경이 없어도 신문을 읽을 수 있어서 행복해.,5
424,노후 준비를 생각하면 머리가 아파.,2
425,경찰에 신고하겠다고 하자 그때서야 사과하는 학교 폭력 가해자에게 싫증 났어. 정말 혐오스러워.,0
426,오늘은 대체 왜 에어컨을 안 틀어줘? 옆 반은 나오던데.,1
427,엥?,4
428,가르쳐드린다구요. 도울 수 있는 거 다 돕는다 그랬잖아요. 어차피 과외도 하고 있으니까 가르치다 모르는 거 있음 우리 과외한테 물어보죠 뭐.,4
429,맞아. 있어. 대회도 같이 나가.,5
430,예정화 부럽다ㅜㅜㅜㅜㅜㅜ,3
431,재정이 많지 않은데 노후를 어떻게 살아가야 할지 모르겠어. 불안감이 몰려오고 두려워.,2
432,스털링 이번시즌 너무잘한다,5
433,평점과 리뷰가 좋다고 하니까 정말 맛있는 집인 것 같아. 너의 말대로 한번 음식점에 가볼게.,4
434,그래 맞아. 관리하시는 분한테 이야기하고 좀 개선해야 될 거 같아.,4
435,그나마 제 정신은 남경필 등 뿐이구만,1
436,그래야겠어. 취미는 뭐가 좋을까?,5
437,동창회같은 거 가봐야 돈까스 원재료처럼 변한 녀석들의 자랑이나 고생담만 들어줘야 하니까.,4
438,답답한데 제가 뛸까요?,4
439,이야기는 해봤지. 근데 그 버릇은 어떻게 고칠 수가 없는 건가. 정말 골칫덩어리야.,1
440,그래. 최선을 다했으니까. 그걸로 만족해야지.,5
441,그런데 왜여기로 돌이왔어?,4
442,아무도 내 이야기를 귀 기울여 들어주지 않아. 답답하고 속상해.,3
443,내가 나이가 많아서 맡고 싶었던 직위를 못 맡는데.,3
444,무서워. 아무도 대답이 없어.,2
445,잘 들어. 세상에서 가장 무서운 건 사람이야.....즉 사람이 튀어나오는 타입의 유령의 집이 가장 무서워.,4
446,화를 내지만 그 때 뿐이네.,3
447,자식들이 나를 책임질 줄 알고 노후 자금 대신 자식들의 교육비를 충분히 지원해 주었으나 아무도 성공하지 못했어.,3
448,부산 남부지방은 구름한점 없이 맑은하늘이다.,4
449,난 경기도 안양의 이준영이다!,4
450,전기만 들어오면 설치할수 있다는건가?,4
451,"맞아, 요즘 너무 힘들고 바쁘고. 슬럼프인 것 같아.",3
452,잃어버린 지갑을 찾았어.,5
453,"이번 건, 몸에 독소를 빼주는 거라서, 배가 많이 아플거래. 그러다 좋아진다니까 먹어봐.",4
454,아직 병원에는 안 가봤는데 친구가 허리디스크 판정을 받았거든. 그래서 너무 두려워.,3
455,무자식 상팔자라더니 이 나이에 자식 걱정에 돈 걱정이 웬 말이람. ,3
456,"이 말을 하는 걸 또 영원히 후회하게 될 지도 모르지만.., 지금 이 순간에 내가 반드시 지켜야할 것들도 있어. ",4
457,형!! 회사에선 절대!! 절대!! 비밀로 해주시는 거예요!!!,0
458,맛있었어? 빨리 빼줄게. 한숨 자면 아저씨가 줄에 달린 집게로 전구 쏙 빼줄 거야.,4
459,취미 시간을 가져보면 기분이 좀 나아질 수 있을까?,4
460,아프면 바로 병원 갈 테니까 걱정하지 마.,5
461,걔 진짜 미성년자인지 몰랐어. 알자마자 바로 집에 갈 차비까지 챙겨서 보냈다구. 진짜야! 누님 내 말 못 믿어?,4
462,요즘은 그러고 싶은 생각도 들어. 그렇지만 바빠서 할 수가 없어.,3
463,"뭐야, 일부러 뒤로 슬쩍 돌아온 건데, 안 놀라네. 재미없게.",4
464,말이 좀 험하네..,0
465,"아니요, 너무 비싸서 안 샀어요.",4
466,나도 친구처럼 공부 잘하고 싶은데 뜻대로 되지 않아서 너무 짜증 나.,3
467,요즘 은행 금리가 너무 낮아서 저축으로는 돈 모으기 어렵고 부동산 투자를 하고 싶은데 주변 사람들은 부동산 투자를 투기라고 안 좋은 시선으로 보니 해야 할지 고민이야.,0
468,"얘, 나야, 문 열어, 화장실안에 아무도 없어.",4
469,자살도 괜찮지 않을까 싶긴 해. 병에 잡아먹히기 전에 내가 직접 이라는 의미에서.,3
470,"물건이다, 물건. 덩치는 산 만해가지고, 그 큰 손으로 요리하고, 빨래한다는 게 정말 웃긴다! 재밌다야~",4
471,최근 들어서 늦기 시작하더라고.,1
472,나 바빠. 전화하지 마.,4
473,저도 첨에 시험지 받고 엄청 놀랐어요. 세상에 무슨 이런 일이..,0
474,"아, 그러니까 앞으로 대책을 조금 마련할 필요가 있을 거 같애.",4
475,진짜 보자마자 눈물나서ㅜㅜㅜ,3
476,국민연금 내놔 이 자식들아!!!!,1
477,드디어 너두 엄마가 되네.,4
478,당하는 사람 입장에서 생각해봐요.  아무 생각없이 길을 가다가 한방에 그냥 가는 거 아닙니까. 진짜 막가는 놈들이라니깐요.,1
479,청와대 뉴스 안나옴?,0
480,지금과 같은 정치적 상황에서 북한에 식량을 지원하는 것은 불필요한 것이라고 생각합니다.,4
481,새로미가 부잔줄알고 결혼했는디 실상은 노자도 기집 무자밝히고쇼윈도부부에서 결국 파탄,4
482,밥 생각이 없어. 이따 집에 가서 부모님이랑 같이 저녁 먹어야 되겠어.,3
483,차라리 정식으로 사과를 하세요.. ,4
484,단통법과 더불어 방통위도 없애면 안되겠냐..,6
485,그렇겠지. 우리에게 행복을 주고 떠났으니깐.,3
486,슬럼프가 왔는지 좀 마음이 침체돼있어. 기력이 없어졌어.,3
487,집에서 결혼 얘기가 나오고 있는데 좋은 상대가 없네.,3
488,옵션있어서 85억은 훌쩍 넘길듯ㅋㅋㅋㅋㅋㅋ,4
489,심부름 하는데?,4
490,부패 정도로 봐서 죽은 지 한 달 정도 된 거 같다고 하거든요. 해초에 걸려서 이제 발견됐대요. ,4
491,이진욱사건정도 였어야 꽃뱀운운하는거지 유부남이 마사지업소간거 자체가 지탄받아야지,6
492,내가 건너가?,4
493,젊은 사람들과 프로젝트를 하게 됐는데 진행하기가 어려워.,3
494,이 테러는 독재를 더욱더 가속화 공고히 시키겠지.,1
495,박 씨에게 정말 환멸을 느껴. 어린아이를 죽인 살인마야.,3
496,저아이가 무엇을 알겠어요,4
497,이게 무슨일인지....,0
498,우리나라 대통령좀 스카웃 해가시죠.,4
499,아빠는 출장이 잦아서 자주 볼 수가 없는데 이번엔 휴가를 받으셨대. 그래서 기뻐.,5
500,여자친구와 결혼을 생각하고 있는데 결혼자금 문제로 결혼은 못 할 거 같아.,3
501,우리 아버님이 지금 서울에 올라오신댄다.,4
502,과장님. 잠깐...,4
503,사업을 하다 일이 생겨 법정에 다니며 소송을 진행하는데 너무 치욕스러워.,0
504,회사에서 만났지.,3
505,너무 끔찍해서 사진을 찍지 못 했어요.,6
506,여행 좋지. 그렇지만 혼자 가는 건 재미가 없어.,5
507,하나의 추리지. 아직 사실은 아니야. 그 가정대로라면 모순이 생거기든. 잘 듣게. 그가 이미 나를 경계하고 있었다면 어째서 자네에 그 약을 보여줬지?,4
508,적과의 동침이 가져온 결과 혹시?,0
509,손자들이 나와 같이 살기 싫다고 해서 슬프네.,3
510,너의 말대로 그냥 신나는 음악이나 들으면서 마음 풀어야겠어.,1
511,감사할려면 팀장한테나 해요. ,4
512,회사 그만 다니고 싶어.,3
513,"아아, 진정하시구요, 고객님 계좌 정보가 유출돼서 그런 일이 벌어지는 거 같은데, 일단 제 말 잘 들으시고, 매뉴얼대로 하세요. 안 그럼 이거 문제 커집니다? 아시겠죠?   ",4
514,친구한테 돈을 빌렸는데 기한 내에 갚지 못할 것 같아서 큰일이야. 일주일 정도 더 필요하거든.,0
515,담배값 올린다고 하니까 흡연자들을 살인자인것처럼 몰아세우면서 찬성하더니만 경유에서 나오는 먼지는 괜찮나보네,1
516,나 몸에 좋다고 홈쇼핑에서 광고한 크릴 오일을 샀는데 중금속이 많대. 홈쇼핑에 속았어. ,3
517,양아치 새끼들이 오토바이를 훔친 것 같더라고.,4
518,그래두 다녀야지.,1
519,"이왕 할머니가 알아버리셨으니까, 오빠한테 얘기하는게 낫겠죠?",4
520,나도 달라. 저쪽하고.,4
521,저... 잠깐 볼일 좀 보고 올게.,4
522,일본을 왜가냐 ㅋㅋㅋㅋㅋㅋ,0
523,진짜 개소리 하고잇네,1
524,노인분들 그러다 감기라도 걸리시면...큰일일텐데....,2
525,맞어. 더 많은 거 같애. 요즘 반려동물 키우는 사람이 많잖아. 그만큼 유기도 많이 하겠지.,1
526,안녕하세요ㅠㅠ,3
527,딱 한 명이래. 내가 된 거야.,5
528,"방금 전화했는데, 이제 일어났대. 아, 나 집에 가야되나?",1
529,아니. 환기는 자주 하는데 방에 창문이 하나라 환기가 잘 안 돼.,1
530,다들 슬퍼하셔.,3
531,누군가를 의지하고，다 함께 힘을 모으고，서로를 돕는 건 일반적인 관점으로 볼 때 지극히 올바른 행동일 테지. 모범 답안이라고나 할까.,4
532,응. 다행히 다친 사람은 없어.,0
533,"뭐, 조금 부족한 면도 있지만 생활 속 과학 현상에 대해 관심 있는 사람들이 읽기에는 충분한 것 같기는 해요.",4
534,전 세계에 알려 닥 해외여행 못 가게 하자.,1
535,우리가족들은 명절에 언니한테만 관심을 가져서 슬퍼.,3
536,나는 관절염 때문에 아무것도 못 하고 있는데 친구는 요즘 마라톤에 도전해서 완주했다고 하네.,0
537,나도 작업 시작해야 되서.,4
538,핵그네처럼 속보이는 거짓말 보단 솔직해서 좋긴 하네.,4
539,어이구야......,0
540,내 생활이 마비되지 않기 위해 자식들에게 재산 분배를 최대한 미루기로 해서 너무 슬퍼.,3
541,그해 성적 가지고 주는 것을 다음해 미국 간다고 안 주는 게 말이 됨? ㅡㅡ,6
542,니가 잘 써 봤자지. ,4
543,떨어진 회사에 따로 메일을 보내 탈락 이유를 묻는 것도 지겹고 짜증 나.,1
544,매일 내일 할 것들을 생각하는데 내일이 안 올 것 같아서 두려워.,2
545,자고 일어났더니 우리 집 빼고 주변이 다 물바다가 되어있어.,2
546,전교조 한 건 했네,6
547,그런 새끼는 욕 쳐먹을려고 그러고 있는 거라고! 욕을 더 못 해줘서 한이구만!,1
548,근로계약서 미작성시 형사처벌 하는거진짜냐?,0
549,아니 의도적으로 만진것도 아니고 실수한건데 왜이리 오버야? ㅋㅋㅋ,0
550, 특이하게 볼까봐.,2
551,친구가 약속 시간인데 아직도 오지도 않고 있어.	,1
552,그래도 진짜 깜짝 놀랐어. 맨날 헤실거리는 애가 이런 일에 주먹부터 튀어나갈 줄이야.,4
553,내가 노인 회비를 몰래 빼돌린 게 알려질까 봐 불안해.,2
554,나 어제 잠을 자다가 정말 깜짝 놀랐어!,0
555,우체국 사서함으로 배달되는데도 반송될가요? ㅜ,2
556,회사에서 나만 일을 제일 많이 하는 거 같아.,1
557,오늘 한편의 영화 같았다.,5
558,"그, 그래…",4
559,말대로 내가 진행해볼게. 얘기해줘서 고마워.,6
560,노후 준비가 이렇게 복잡하다니 좀 더 어릴 때 미리미리 좀 해둘걸.,2
561,영어는어떻해야잘될까요???,2
562,여동생한테 물어봤지.,4
563,정말 다행인게 지나가시던 분이 해피를 잡아주셨어. 아니면 큰일날 뻔 했지.,0
564,"유기견 다큐멘터리 봤는데, 사람들, 책임감 없는 사람들 진짜 너무하더라.",1
565,엄마가 공부는 잘하고 있냐고 하는데 뭐라 말하기가 조심스러워.,2
566,등록 색깔 아니야??,0
567,항상 콜센터 업무를 하며 진상손님에 대한 업무를 해결하는 부분에 어려움을 겪었는데 부장님이 도와주셔서 너무 감사했어.,5
568,"오늘 회사에서 전화 와서 너무 스트레스 받고 짜증났는데, 너한테 이야기하고 나니까 마음이 좀 풀렸어. 앞으로도 지치고 힘들 때 너한테 이야기할게. ",5
569,왜 이런 걸 우리들한테 상담한 거냐?,4
570,밤새서 기획안 준비했는데 처음부터 다시 하래.,3
571,내가 지금 묻고 있잖아 어떻게 된 거냐고.,1
572,축하해 줘 기분 좋은 일이 있어.,5
573,유명한 유튜버가 괜찮은 제품이라고 하면서 사기를 유도하더라고! 그런데 알고 봤더니 뒷광고였어.,1
574,그렇군요. 그럼 최근에 내신 책은 25년간 터득한 기술적 노하우에 대한 내용인가요?,4
575,연봉5000줘도 일할젊고 부지런할 청년들 깔렷다 싹갈아치아야되 ~,1
576,당뇨병 때문에 대인관계도 힘드네.,3
577,그냥 이 일이 나랑 맞는지 모르겠어.,3
578,나가세요? ,4
579,당분간 대소변을 누군가 받아주어야 하는데 간병인 대신 며느리가 있을 때는 너무 곤욕스러워.,0
580,어디가 모잘라서 군대를 면제받았어요?,4
581,특목고를 정말 가고 싶은데 학비가 너무 비싸서 못 갈 것 같아 마음이 아파.,2
582,했지! 전화도 안 받아! 답답해.,1
583,나를 좋아하는 마음은 확인했으니 나에게 올 때까지 기다려 줄 거야.,5
584,암에 걸리고 나니 욕심이 많이 줄어들어. 수술 후 도시를 떠나 전원생활을 하려고 해.,5
585,학교 폭력 피해 사실을 알고 부모님이 속상해 하시는 걸 차마 볼 수가 없어.,3
586, 협회의 압박을 받는건가......!!,0
587,이번엔 공부 열심히 했으니까 분명 성적이 오를 거야.,5
588,처음부터 디스크 수술이 제대로 된 곳에서 받을걸. 후회되네.,2
589,그런데 당일 안내와 통역을 맡아 줄 인원이 충분하지가 않습니다.,4
590,"아, 그렇군요. 그럼 작품을 많이 안 하시는 것도 그 때문인가요?",4
591,대학 졸업 후 공무원 시험 준비만 오 년이야.,3
